length,diameter,height,wholeweight,shuckedweight,visceraweight,shellweight,class,F,I,M
0.59,0.47,0.18,1.1235,0.4205,0.2805,0.36,13,False,False,True
0.74,0.58,0.205,2.381,0.8155,0.4695,0.488,12,False,False,True
0.315,0.23,0.09,0.1285,0.043,0.04,0.04,7,False,True,False
0.545,0.4,0.13,0.686,0.3285,0.1455,0.18,9,False,True,False
0.4,0.31,0.115,0.314,0.1545,0.0595,0.087,6,False,True,False
0.515,0.425,0.145,0.9365,0.497,0.181,0.2185,8,False,False,True
0.665,0.505,0.165,1.349,0.5985,0.3175,0.36,9,True,False,False
0.62,0.475,0.16,1.1295,0.463,0.2685,0.33,10,True,False,False
0.625,0.475,0.16,1.0845,0.5005,0.2355,0.3105,10,False,False,True
0.6,0.47,0.135,0.97,0.4655,0.1955,0.264,11,True,False,False
0.535,0.41,0.155,0.6315,0.2745,0.1415,0.1815,12,False,True,False
0.665,0.535,0.225,2.1835,0.7535,0.391,0.885,27,False,False,True
0.445,0.35,0.12,0.4425,0.192,0.0955,0.135,8,False,False,True
0.535,0.41,0.135,0.862,0.2855,0.1525,0.32,14,False,False,True
0.485,0.365,0.105,0.5205,0.195,0.123,0.182,8,False,True,False
0.67,0.585,0.16,1.309,0.5445,0.2945,0.413,10,True,False,False
0.345,0.27,0.095,0.197,0.0665,0.05,0.07,9,False,False,True
0.305,0.215,0.065,0.1075,0.044,0.0205,0.038,5,False,True,False
0.335,0.265,0.105,0.222,0.0935,0.056,0.075,7,False,False,True
0.59,0.475,0.16,1.1015,0.4775,0.2555,0.295,13,True,False,False
0.635,0.5,0.175,1.477,0.684,0.3005,0.39,12,True,False,False
0.37,0.29,0.095,0.249,0.1045,0.058,0.067,6,False,True,False
0.7,0.545,0.13,1.556,0.6725,0.374,0.195,12,True,False,False
0.545,0.445,0.175,0.8525,0.3465,0.189,0.295,13,True,False,False
0.64,0.5,0.17,1.4545,0.642,0.3575,0.354,9,False,False,True
0.615,0.5,0.17,1.054,0.4845,0.228,0.295,10,False,False,True
0.535,0.42,0.15,0.7365,0.2785,0.186,0.215,14,True,False,False
0.485,0.37,0.13,0.526,0.2485,0.105,0.1555,6,False,False,True
0.6,0.475,0.23,1.157,0.522,0.2235,0.36,11,False,False,True
0.605,0.5,0.185,1.1185,0.469,0.2585,0.335,9,True,False,False
0.51,0.385,0.15,0.625,0.3095,0.119,0.1725,8,False,True,False
0.52,0.4,0.105,0.872,0.4515,0.1615,0.1985,9,False,False,True
0.52,0.395,0.125,0.663,0.3005,0.131,0.1905,9,False,True,False
0.67,0.525,0.165,1.6085,0.682,0.3145,0.4005,11,False,False,True
0.56,0.435,0.13,0.777,0.354,0.173,0.222,9,False,True,False
0.655,0.515,0.18,1.412,0.6195,0.2485,0.497,11,True,False,False
0.52,0.4,0.14,0.622,0.278,0.1455,0.169,8,False,True,False
0.6,0.47,0.155,1.036,0.4375,0.196,0.325,20,False,False,True
0.5,0.395,0.14,0.7155,0.3165,0.176,0.24,10,True,False,False
0.67,0.51,0.175,1.5265,0.651,0.4475,0.345,10,False,False,True
0.565,0.445,0.14,0.836,0.406,0.1605,0.2245,9,False,False,True
0.445,0.335,0.14,0.4565,0.1785,0.114,0.14,11,True,False,False
0.58,0.44,0.16,0.8295,0.3365,0.2005,0.2485,9,False,False,True
0.625,0.48,0.175,1.065,0.4865,0.259,0.285,10,False,False,True
0.595,0.475,0.14,0.944,0.3625,0.189,0.315,9,False,False,True
0.38,0.29,0.105,0.257,0.099,0.051,0.085,10,True,False,False
0.62,0.485,0.17,1.208,0.4805,0.3045,0.33,15,False,True,False
0.505,0.39,0.12,0.653,0.3315,0.1385,0.167,9,False,False,True
0.54,0.405,0.155,0.9715,0.3225,0.194,0.29,19,False,False,True
0.53,0.425,0.13,0.702,0.2975,0.1395,0.22,9,False,False,True
0.58,0.46,0.18,1.0515,0.4095,0.2595,0.276,8,True,False,False
0.605,0.475,0.145,0.884,0.3835,0.1905,0.27,8,False,False,True
0.605,0.475,0.165,1.056,0.433,0.2195,0.357,9,True,False,False
0.695,0.53,0.21,1.51,0.664,0.4095,0.385,10,False,False,True
0.475,0.375,0.125,0.5785,0.2775,0.085,0.155,10,True,False,False
0.485,0.365,0.155,1.029,0.4235,0.2285,0.313,8,False,False,True
0.57,0.435,0.14,0.8585,0.3905,0.196,0.2295,8,True,False,False
0.515,0.4,0.135,0.636,0.3055,0.1215,0.1855,9,False,True,False
0.355,0.26,0.09,0.1925,0.077,0.038,0.065,8,False,True,False
0.585,0.455,0.17,0.9945,0.4255,0.263,0.2845,11,True,False,False
0.54,0.41,0.13,0.56,0.2375,0.1065,0.175,7,False,False,True
0.58,0.45,0.17,0.9705,0.4615,0.232,0.248,9,True,False,False
0.555,0.44,0.14,0.846,0.346,0.1715,0.2735,10,True,False,False
0.56,0.445,0.155,1.224,0.5565,0.3225,0.2695,10,True,False,False
0.595,0.48,0.165,1.262,0.4835,0.283,0.41,17,False,False,True
0.46,0.375,0.135,0.4935,0.186,0.0845,0.17,12,False,False,True
0.65,0.525,0.205,1.4275,0.69,0.306,0.4355,13,False,False,True
0.6,0.46,0.145,0.9325,0.3985,0.2245,0.248,8,True,False,False
0.5,0.39,0.13,0.6355,0.2505,0.1635,0.195,15,True,False,False
0.53,0.405,0.13,0.738,0.2845,0.17,0.193,9,False,False,True
0.38,0.275,0.11,0.256,0.11,0.0535,0.0755,6,False,True,False
0.6,0.45,0.15,0.8665,0.3695,0.1955,0.255,12,False,False,True
0.49,0.395,0.14,0.549,0.2215,0.1275,0.15,11,False,False,True
0.445,0.355,0.11,0.4415,0.1805,0.1035,0.1505,10,False,False,True
0.515,0.4,0.135,0.636,0.3055,0.1215,0.1855,9,False,True,False
0.535,0.405,0.14,0.818,0.402,0.1715,0.189,7,False,False,True
0.66,0.53,0.185,1.346,0.546,0.2705,0.476,11,True,False,False
0.385,0.29,0.09,0.2365,0.1,0.0505,0.076,8,False,True,False
0.515,0.405,0.13,0.573,0.213,0.134,0.195,9,False,True,False
0.365,0.27,0.085,0.1875,0.081,0.042,0.058,6,False,True,False
0.255,0.195,0.055,0.0725,0.0285,0.017,0.021,4,False,True,False
0.435,0.325,0.105,0.335,0.136,0.065,0.115,8,False,True,False
0.385,0.3,0.1,0.2895,0.1215,0.063,0.09,7,False,True,False
0.585,0.46,0.145,0.9335,0.478,0.1825,0.235,9,False,False,True
0.52,0.41,0.17,0.8705,0.3735,0.219,0.25,14,True,False,False
0.645,0.49,0.175,1.32,0.6525,0.2375,0.3385,11,False,False,True
0.72,0.565,0.19,2.081,1.0815,0.4305,0.503,11,False,False,True
0.72,0.575,0.23,2.2695,0.8835,0.3985,0.665,16,False,False,True
0.545,0.43,0.155,0.8035,0.409,0.144,0.228,7,False,False,True
0.11,0.09,0.03,0.008,0.0025,0.002,0.003,3,False,True,False
0.415,0.305,0.12,0.336,0.165,0.076,0.0805,7,False,True,False
0.655,0.5,0.14,1.1705,0.5405,0.3175,0.285,12,True,False,False
0.475,0.38,0.145,0.57,0.167,0.118,0.187,11,True,False,False
0.62,0.505,0.185,1.5275,0.69,0.368,0.35,13,False,False,True
0.545,0.42,0.145,0.778,0.3745,0.1545,0.205,7,False,False,True
0.615,0.475,0.17,1.055,0.543,0.246,0.2345,9,True,False,False
0.475,0.37,0.125,0.537,0.222,0.1215,0.15,9,False,False,True
0.595,0.46,0.16,0.921,0.4005,0.2025,0.2875,9,True,False,False
0.57,0.45,0.155,0.91,0.326,0.1895,0.355,14,False,False,True
0.51,0.395,0.155,0.5395,0.2465,0.1085,0.167,8,False,True,False
0.51,0.395,0.105,0.5525,0.234,0.127,0.165,8,False,True,False
0.405,0.31,0.09,0.312,0.138,0.06,0.087,8,False,True,False
0.67,0.54,0.195,1.619,0.74,0.3305,0.465,11,True,False,False
0.445,0.36,0.11,0.4235,0.182,0.0765,0.14,9,False,True,False
0.385,0.29,0.095,0.312,0.143,0.0635,0.086,6,False,True,False
0.395,0.3,0.09,0.253,0.1155,0.05,0.075,6,False,True,False
0.64,0.54,0.175,1.571,0.627,0.271,0.475,18,True,False,False
0.485,0.37,0.115,0.637,0.38,0.1335,0.128,7,False,True,False
0.52,0.4,0.14,0.622,0.278,0.1455,0.169,8,False,True,False
0.595,0.45,0.145,0.959,0.463,0.2065,0.2535,10,False,False,True
0.625,0.5,0.16,1.217,0.5725,0.207,0.355,11,True,False,False
0.67,0.525,0.165,1.6085,0.682,0.3145,0.4005,11,False,False,True
0.47,0.375,0.12,0.5565,0.226,0.122,0.195,12,False,False,True
0.745,0.585,0.19,1.966,0.8435,0.437,0.5855,18,True,False,False
0.505,0.405,0.13,0.599,0.2245,0.1175,0.225,11,False,True,False
0.465,0.345,0.11,0.393,0.1825,0.0735,0.12,8,False,True,False
0.335,0.25,0.09,0.181,0.0755,0.0415,0.06,7,False,False,True
0.48,0.365,0.12,0.6015,0.312,0.117,0.14,7,False,False,True
0.42,0.34,0.115,0.4215,0.175,0.093,0.135,8,False,False,True
0.54,0.455,0.14,0.972,0.419,0.255,0.269,10,False,False,True
0.57,0.44,0.125,0.865,0.3675,0.1725,0.27,12,True,False,False
0.345,0.255,0.095,0.183,0.075,0.0385,0.06,6,False,True,False
0.565,0.44,0.185,0.909,0.344,0.2325,0.255,15,False,False,True
0.185,0.135,0.04,0.027,0.0105,0.0055,0.009,5,False,True,False
0.66,0.475,0.18,1.3695,0.641,0.294,0.335,6,True,False,False
0.525,0.39,0.105,0.567,0.2875,0.1075,0.16,8,False,True,False
0.535,0.41,0.15,0.8105,0.345,0.187,0.24,11,False,False,True
0.59,0.475,0.14,0.977,0.4625,0.2025,0.275,10,False,False,True
0.67,0.54,0.175,1.482,0.739,0.2925,0.365,10,False,False,True
0.54,0.42,0.155,0.7385,0.3515,0.152,0.215,12,False,False,True
0.645,0.515,0.175,1.6115,0.6745,0.384,0.385,14,False,False,True
0.7,0.525,0.19,1.6465,0.8545,0.307,0.3995,9,True,False,False
0.53,0.41,0.155,0.7155,0.2805,0.1685,0.214,11,False,False,True
0.6,0.475,0.18,1.162,0.511,0.2675,0.32,18,True,False,False
0.66,0.51,0.175,1.218,0.5055,0.303,0.37,11,False,False,True
0.55,0.445,0.155,0.9905,0.544,0.178,0.218,9,True,False,False
0.345,0.285,0.1,0.2225,0.0865,0.058,0.075,8,False,True,False
0.5,0.38,0.12,0.5765,0.273,0.135,0.145,9,False,False,True
0.67,0.545,0.16,1.5415,0.5985,0.2565,0.495,15,True,False,False
0.55,0.42,0.16,1.3405,0.6325,0.311,0.344,10,False,False,True
0.575,0.44,0.125,0.8515,0.4555,0.1715,0.1965,9,False,True,False
0.57,0.415,0.13,0.88,0.4275,0.1955,0.238,13,False,False,True
0.675,0.51,0.17,1.527,0.809,0.318,0.341,11,False,False,True
0.315,0.23,0.09,0.1285,0.043,0.04,0.04,7,False,True,False
0.44,0.34,0.105,0.364,0.148,0.0805,0.1175,8,True,False,False
0.715,0.525,0.2,1.89,0.95,0.436,0.4305,10,False,False,True
0.56,0.44,0.155,0.9705,0.4315,0.263,0.255,9,True,False,False
0.63,0.485,0.17,1.3205,0.5945,0.345,0.345,9,True,False,False
0.445,0.355,0.11,0.4415,0.1805,0.1035,0.1505,10,False,False,True
0.49,0.38,0.125,0.549,0.245,0.1075,0.174,10,True,False,False
0.4,0.32,0.095,0.348,0.194,0.053,0.087,6,False,True,False
0.56,0.44,0.135,0.8025,0.35,0.1615,0.259,9,True,False,False
0.475,0.35,0.115,0.452,0.1715,0.092,0.155,11,True,False,False
0.64,0.49,0.135,1.1,0.488,0.2505,0.2925,10,False,True,False
0.595,0.465,0.15,0.919,0.4335,0.1765,0.262,9,False,False,True
0.625,0.49,0.155,1.115,0.484,0.277,0.3095,9,True,False,False
0.53,0.425,0.13,0.717,0.2115,0.166,0.255,13,True,False,False
0.66,0.5,0.165,1.1905,0.4585,0.298,0.37,12,True,False,False
0.65,0.5,0.19,1.464,0.6415,0.339,0.4245,9,True,False,False
0.695,0.53,0.19,1.726,0.7625,0.436,0.455,11,False,False,True
0.28,0.21,0.08,0.1085,0.041,0.0265,0.0345,7,False,False,True
0.565,0.44,0.16,0.915,0.354,0.1935,0.32,12,True,False,False
0.645,0.52,0.175,1.3345,0.667,0.2665,0.355,10,True,False,False
0.595,0.475,0.165,1.148,0.444,0.214,0.37,10,True,False,False
0.6,0.41,0.145,0.939,0.4475,0.196,0.268,8,False,False,True
0.555,0.405,0.19,1.406,0.6115,0.342,0.389,10,False,False,True
0.56,0.465,0.145,0.8875,0.3345,0.22,0.2695,9,False,False,True
0.595,0.455,0.15,0.886,0.4315,0.201,0.223,10,False,False,True
0.59,0.445,0.14,0.931,0.356,0.234,0.28,12,False,False,True
0.59,0.46,0.145,0.9015,0.419,0.1785,0.26,11,False,True,False
0.395,0.295,0.09,0.3025,0.143,0.0665,0.0765,5,False,True,False
0.37,0.28,0.105,0.234,0.0905,0.0585,0.075,9,False,False,True
0.6,0.465,0.2,1.259,0.6405,0.1985,0.357,9,False,False,True
0.575,0.475,0.17,0.967,0.3775,0.284,0.275,13,False,True,False
0.55,0.435,0.14,0.7625,0.327,0.1685,0.259,10,False,False,True
0.525,0.4,0.14,0.601,0.2625,0.1285,0.1835,9,False,True,False
0.6,0.47,0.17,1.0805,0.4995,0.2245,0.3205,9,True,False,False
0.62,0.52,0.225,1.1835,0.378,0.27,0.395,23,True,False,False
0.43,0.335,0.115,0.406,0.166,0.0935,0.135,8,False,False,True
0.365,0.295,0.095,0.25,0.1075,0.0545,0.08,9,False,True,False
0.46,0.34,0.09,0.384,0.1795,0.068,0.11,8,False,True,False
0.62,0.5,0.175,1.107,0.4895,0.24,0.343,11,True,False,False
0.52,0.415,0.16,0.595,0.2105,0.142,0.26,15,False,True,False
0.46,0.355,0.13,0.458,0.192,0.1055,0.13,13,True,False,False
0.62,0.47,0.2,1.2255,0.381,0.27,0.435,23,True,False,False
0.535,0.41,0.135,0.862,0.2855,0.1525,0.32,14,False,False,True
0.435,0.34,0.11,0.407,0.1685,0.073,0.13,10,False,True,False
0.485,0.355,0.12,0.547,0.215,0.1615,0.14,10,False,False,True
0.47,0.365,0.12,0.582,0.29,0.092,0.146,8,True,False,False
0.45,0.35,0.12,0.468,0.2005,0.1065,0.1325,8,False,True,False
0.205,0.155,0.045,0.0425,0.017,0.0055,0.0155,7,False,False,True
0.545,0.43,0.15,0.7285,0.302,0.1315,0.2545,10,False,True,False
0.41,0.325,0.105,0.361,0.1605,0.0665,0.103,8,False,True,False
0.73,0.55,0.205,1.908,0.5415,0.3565,0.5965,14,True,False,False
0.56,0.45,0.175,1.011,0.3835,0.2065,0.37,15,False,False,True
0.455,0.33,0.1,0.372,0.358,0.0775,0.11,8,False,True,False
0.545,0.44,0.14,0.8395,0.356,0.1905,0.2385,11,False,False,True
0.275,0.195,0.065,0.106,0.054,0.02,0.028,6,False,True,False
0.215,0.15,0.03,0.0385,0.0115,0.005,0.01,5,False,True,False
0.21,0.17,0.045,0.0475,0.019,0.011,0.013,5,False,True,False
0.59,0.475,0.16,1.1015,0.4775,0.2555,0.295,13,True,False,False
0.475,0.355,0.135,0.4775,0.2145,0.09,0.1435,8,False,True,False
0.435,0.34,0.11,0.407,0.1685,0.073,0.13,10,False,True,False
0.7,0.575,0.17,1.31,0.5095,0.314,0.42,14,True,False,False
0.565,0.45,0.145,0.8495,0.4215,0.1685,0.225,8,True,False,False
0.39,0.31,0.105,0.2665,0.1185,0.0525,0.081,8,False,True,False
0.595,0.43,0.21,1.5245,0.653,0.396,0.41,11,True,False,False
0.545,0.45,0.15,0.7805,0.3795,0.1625,0.216,8,False,False,True
0.65,0.52,0.19,1.3445,0.519,0.306,0.4465,16,False,False,True
0.515,0.425,0.14,0.766,0.304,0.1725,0.255,14,True,False,False
0.325,0.25,0.07,0.1745,0.0875,0.0355,0.04,7,False,True,False
0.64,0.475,0.19,1.151,0.4365,0.281,0.3805,13,True,False,False
0.14,0.105,0.035,0.0145,0.005,0.0035,0.005,4,False,True,False
0.5,0.4,0.13,0.7715,0.37,0.16,0.211,8,False,False,True
0.425,0.34,0.1,0.371,0.15,0.0865,0.115,8,False,True,False
0.5,0.42,0.135,0.6765,0.302,0.1415,0.2065,9,False,False,True
0.62,0.49,0.17,1.2105,0.5185,0.2555,0.335,13,False,False,True
0.575,0.44,0.15,0.983,0.486,0.215,0.239,8,False,True,False
0.56,0.445,0.155,0.8735,0.3005,0.209,0.275,16,False,True,False
0.48,0.35,0.105,0.635,0.352,0.127,0.135,6,False,True,False
0.605,0.47,0.14,0.939,0.3385,0.201,0.32,13,False,True,False
0.535,0.42,0.13,0.699,0.3125,0.1565,0.2035,8,True,False,False
0.535,0.405,0.14,0.818,0.402,0.1715,0.189,7,False,False,True
0.45,0.35,0.12,0.468,0.2005,0.1065,0.1325,8,False,True,False
0.385,0.29,0.08,0.2485,0.122,0.0495,0.065,7,False,True,False
0.605,0.47,0.18,1.1155,0.479,0.2565,0.321,10,False,False,True
0.55,0.405,0.14,0.8025,0.244,0.1635,0.255,10,False,False,True
0.735,0.59,0.205,2.087,0.909,0.474,0.625,12,False,False,True
0.47,0.36,0.105,0.544,0.27,0.1395,0.129,7,False,False,True
0.62,0.48,0.15,1.1015,0.4965,0.243,0.305,10,False,False,True
0.455,0.34,0.135,0.462,0.1675,0.158,0.12,9,False,False,True
0.575,0.47,0.165,0.869,0.435,0.197,0.238,9,True,False,False
0.625,0.48,0.155,1.2035,0.5865,0.239,0.3185,12,True,False,False
0.515,0.425,0.145,0.9365,0.497,0.181,0.2185,8,False,False,True
0.575,0.46,0.15,0.927,0.333,0.207,0.2985,9,True,False,False
0.65,0.52,0.17,1.3655,0.6155,0.2885,0.36,11,False,False,True
0.685,0.53,0.17,1.5105,0.7385,0.3525,0.3725,10,True,False,False
0.56,0.43,0.13,0.728,0.3355,0.1435,0.2175,8,False,True,False
0.595,0.465,0.175,1.115,0.4015,0.254,0.39,13,False,False,True
0.4,0.315,0.1,0.3225,0.143,0.0735,0.091,6,False,True,False
0.605,0.485,0.165,0.9515,0.4535,0.193,0.2765,11,True,False,False
0.53,0.425,0.11,0.739,0.237,0.161,0.295,13,False,False,True
0.555,0.43,0.135,0.812,0.4055,0.163,0.2215,9,True,False,False
0.435,0.325,0.12,0.3995,0.1815,0.061,0.1125,8,False,True,False
0.605,0.47,0.14,0.939,0.3385,0.201,0.32,13,False,True,False
0.295,0.225,0.09,0.1105,0.0405,0.0245,0.032,7,False,True,False
0.625,0.485,0.165,1.2255,0.5075,0.296,0.36,10,True,False,False
0.15,0.1,0.025,0.015,0.0045,0.004,0.005,2,False,True,False
0.41,0.33,0.105,0.335,0.1525,0.074,0.11,7,False,True,False
0.55,0.45,0.17,0.81,0.317,0.157,0.22,11,False,False,True
0.62,0.5,0.175,1.146,0.477,0.23,0.39,13,True,False,False
0.27,0.2,0.08,0.1205,0.0465,0.028,0.04,6,False,False,True
0.605,0.435,0.13,0.9025,0.432,0.174,0.26,11,False,True,False
0.69,0.54,0.155,1.454,0.624,0.3105,0.39,9,True,False,False
0.645,0.515,0.16,1.1845,0.506,0.311,0.335,9,False,False,True
0.645,0.5,0.15,1.159,0.4675,0.3355,0.31,9,True,False,False
0.51,0.395,0.125,0.5805,0.244,0.1335,0.188,11,False,False,True
0.645,0.49,0.19,1.3065,0.479,0.3565,0.345,18,True,False,False
0.635,0.49,0.16,1.101,0.534,0.1865,0.3455,10,False,False,True
0.56,0.46,0.18,0.97,0.342,0.196,0.355,12,True,False,False
0.39,0.295,0.1,0.279,0.1155,0.059,0.08,7,False,True,False
0.285,0.205,0.07,0.106,0.039,0.0285,0.034,5,False,True,False
0.45,0.355,0.105,0.4445,0.197,0.093,0.1335,8,False,True,False
0.63,0.48,0.15,1.0525,0.392,0.336,0.285,12,True,False,False
0.635,0.48,0.2,1.3655,0.6255,0.2595,0.425,16,False,True,False
0.5,0.4,0.125,0.6675,0.261,0.1315,0.22,10,True,False,False
0.51,0.395,0.13,0.6025,0.281,0.143,0.162,7,False,True,False
0.465,0.39,0.14,0.5555,0.213,0.1075,0.215,15,True,False,False
0.715,0.565,0.175,1.9525,0.7645,0.4185,0.4135,10,False,False,True
0.63,0.515,0.165,1.352,0.488,0.349,0.45,20,False,False,True
0.485,0.365,0.12,0.5885,0.27,0.131,0.175,9,True,False,False
0.44,0.35,0.125,0.456,0.21,0.0955,0.131,8,False,True,False
0.455,0.35,0.105,0.416,0.1625,0.097,0.145,11,False,False,True
0.655,0.5,0.18,1.4155,0.508,0.314,0.445,18,True,False,False
0.59,0.465,0.155,1.136,0.5245,0.2615,0.275,11,False,False,True
0.73,0.555,0.18,1.6895,0.6555,0.1965,0.4935,10,True,False,False
0.46,0.34,0.1,0.386,0.1805,0.0875,0.0965,8,False,True,False
0.53,0.415,0.13,0.694,0.3905,0.111,0.167,9,False,True,False
0.595,0.475,0.14,1.0305,0.4925,0.217,0.278,10,False,False,True
0.52,0.43,0.15,0.728,0.302,0.1575,0.235,11,True,False,False
0.555,0.455,0.18,0.958,0.296,0.195,0.39,14,True,False,False
0.64,0.505,0.155,1.1955,0.5565,0.211,0.346,11,False,False,True
0.65,0.525,0.165,1.238,0.647,0.2485,0.3005,9,True,False,False
0.45,0.33,0.105,0.448,0.208,0.089,0.12,9,False,True,False
0.275,0.205,0.075,0.1105,0.045,0.0285,0.035,6,False,True,False
0.55,0.44,0.16,0.991,0.348,0.168,0.375,20,False,False,True
0.32,0.235,0.08,0.1485,0.064,0.031,0.045,6,False,True,False
0.645,0.52,0.21,1.5535,0.616,0.3655,0.474,16,True,False,False
0.455,0.35,0.105,0.416,0.1625,0.097,0.145,11,False,False,True
0.555,0.43,0.14,0.7665,0.341,0.165,0.23,9,False,True,False
0.615,0.45,0.15,1.198,0.707,0.2095,0.2505,7,False,False,True
0.705,0.56,0.165,1.675,0.797,0.4095,0.388,10,False,False,True
0.59,0.455,0.145,1.073,0.475,0.19,0.285,14,False,False,True
0.565,0.465,0.15,1.1285,0.377,0.3525,0.33,16,False,False,True
0.655,0.51,0.215,1.7835,0.8885,0.4095,0.4195,11,False,False,True
0.56,0.455,0.19,0.714,0.283,0.129,0.275,9,True,False,False
0.375,0.275,0.095,0.2295,0.095,0.0545,0.066,7,False,True,False
0.265,0.2,0.065,0.084,0.034,0.0105,0.03,7,False,False,True
0.365,0.26,0.115,0.218,0.0935,0.0445,0.07,9,False,True,False
0.5,0.405,0.14,0.6735,0.265,0.124,0.25,18,True,False,False
0.345,0.255,0.095,0.183,0.075,0.0385,0.06,6,False,True,False
0.59,0.455,0.175,0.966,0.391,0.2455,0.31,10,True,False,False
0.49,0.365,0.13,0.6835,0.165,0.1315,0.205,21,True,False,False
0.6,0.46,0.155,0.9595,0.4455,0.189,0.295,11,False,False,True
0.73,0.58,0.19,1.7375,0.6785,0.4345,0.52,11,True,False,False
0.58,0.47,0.165,1.041,0.54,0.166,0.279,9,False,False,True
0.415,0.31,0.09,0.2815,0.1245,0.0615,0.085,6,False,True,False
0.7,0.545,0.13,1.556,0.6725,0.374,0.195,12,True,False,False
0.46,0.365,0.11,0.4495,0.1755,0.102,0.15,8,False,True,False
0.56,0.44,0.13,0.8255,0.2425,0.202,0.285,10,False,False,True
0.55,0.435,0.125,0.741,0.348,0.1585,0.206,9,False,True,False
0.28,0.205,0.08,0.127,0.052,0.039,0.042,9,False,True,False
0.7,0.56,0.175,1.6605,0.8605,0.3275,0.398,11,True,False,False
0.525,0.4,0.17,0.7305,0.279,0.2055,0.195,11,False,False,True
0.62,0.465,0.19,1.3415,0.5705,0.3175,0.355,11,False,False,True
0.535,0.415,0.185,0.8415,0.314,0.1585,0.3,15,True,False,False
0.3,0.225,0.075,0.1345,0.057,0.028,0.044,5,False,True,False
0.245,0.175,0.055,0.0785,0.04,0.018,0.02,5,False,True,False
0.33,0.265,0.09,0.18,0.068,0.036,0.06,6,False,True,False
0.64,0.5,0.17,1.4545,0.642,0.3575,0.354,9,False,False,True
0.53,0.415,0.12,0.706,0.3355,0.1635,0.1345,9,False,False,True
0.42,0.32,0.11,0.3625,0.174,0.0635,0.105,7,False,True,False
0.585,0.45,0.18,0.7995,0.336,0.1855,0.237,8,False,False,True
0.59,0.455,0.175,0.966,0.391,0.2455,0.31,10,True,False,False
0.495,0.375,0.12,0.614,0.2855,0.1365,0.161,8,False,True,False
0.435,0.33,0.095,0.393,0.219,0.075,0.0885,6,False,True,False
0.45,0.32,0.1,0.381,0.1705,0.075,0.115,9,False,False,True
0.695,0.58,0.2,1.8995,0.675,0.478,0.5295,13,False,False,True
0.525,0.43,0.135,0.8435,0.4325,0.18,0.1815,9,True,False,False
0.64,0.525,0.2,1.3765,0.44,0.3075,0.47,16,False,False,True
0.615,0.48,0.18,1.1595,0.4845,0.2165,0.325,13,False,False,True
0.395,0.27,0.1,0.2985,0.1445,0.061,0.082,5,False,True,False
0.595,0.475,0.165,1.148,0.444,0.214,0.37,10,True,False,False
0.725,0.565,0.215,1.891,0.6975,0.4725,0.58,16,False,False,True
0.24,0.175,0.065,0.0665,0.031,0.0135,0.017,3,False,True,False
0.525,0.4,0.13,0.6995,0.3115,0.131,0.223,9,True,False,False
0.6,0.495,0.175,1.29,0.606,0.276,0.3445,11,False,False,True
0.475,0.375,0.125,0.5785,0.2775,0.085,0.155,10,True,False,False
0.75,0.57,0.21,2.236,1.109,0.5195,0.545,11,True,False,False
0.52,0.405,0.14,0.6765,0.2865,0.146,0.205,15,False,True,False
0.52,0.425,0.165,0.9885,0.396,0.225,0.32,16,True,False,False
0.33,0.26,0.08,0.19,0.0765,0.0385,0.065,7,False,True,False
0.54,0.42,0.155,0.7385,0.3515,0.152,0.215,12,False,False,True
0.645,0.51,0.18,1.6195,0.7815,0.322,0.4675,12,True,False,False
0.66,0.525,0.2,1.463,0.6525,0.2995,0.422,11,True,False,False
0.43,0.315,0.115,0.384,0.1885,0.0715,0.11,8,False,True,False
0.61,0.495,0.19,1.213,0.464,0.306,0.365,15,True,False,False
0.55,0.425,0.135,0.7305,0.3325,0.1545,0.215,9,False,True,False
0.7,0.575,0.205,1.7975,0.7295,0.3935,0.5165,13,True,False,False
0.505,0.38,0.135,0.6855,0.361,0.1565,0.161,9,True,False,False
0.705,0.54,0.205,1.757,0.8265,0.417,0.461,9,True,False,False
0.56,0.44,0.165,0.8,0.335,0.1735,0.25,12,False,True,False
0.35,0.265,0.08,0.2,0.09,0.042,0.06,7,False,True,False
0.63,0.505,0.17,1.0915,0.4615,0.266,0.3,9,False,False,True
0.52,0.41,0.155,0.727,0.291,0.1835,0.235,12,True,False,False
0.49,0.385,0.16,0.656,0.2455,0.171,0.205,9,True,False,False
0.51,0.405,0.15,0.7035,0.347,0.134,0.1885,8,False,False,True
0.63,0.53,0.18,1.2795,0.618,0.256,0.315,9,False,False,True
0.53,0.405,0.15,0.889,0.4055,0.2275,0.215,8,True,False,False
0.66,0.535,0.2,1.791,0.733,0.318,0.54,15,False,False,True
0.275,0.2,0.07,0.096,0.037,0.0225,0.03,6,False,True,False
0.515,0.395,0.125,0.556,0.2695,0.096,0.17,8,False,True,False
0.555,0.445,0.135,0.836,0.336,0.1625,0.275,13,False,False,True
0.57,0.44,0.155,1.116,0.4775,0.2315,0.27,13,False,False,True
0.375,0.29,0.115,0.2705,0.093,0.066,0.0885,10,True,False,False
0.725,0.56,0.21,2.141,0.65,0.398,1.005,18,True,False,False
0.4,0.315,0.1,0.3225,0.143,0.0735,0.091,6,False,True,False
0.61,0.475,0.15,1.1135,0.5195,0.2575,0.3005,11,True,False,False
0.225,0.17,0.07,0.0565,0.024,0.013,0.016,4,False,True,False
0.635,0.5,0.165,1.4595,0.705,0.2645,0.39,9,True,False,False
