length,diameter,height,wholeweight,shuckedweight,visceraweight,shellweight,class,F,I,M
0.7,0.555,0.2,1.858,0.73,0.3665,0.595,11,False,False,True
0.71,0.56,0.18,1.652,0.735,0.381,0.4525,11,True,False,False
0.585,0.475,0.165,1.053,0.458,0.217,0.3,11,True,False,False
0.63,0.515,0.17,1.385,0.6355,0.2955,0.38,11,False,False,True
0.675,0.515,0.15,1.312,0.556,0.2845,0.4115,11,False,False,True
0.64,0.505,0.155,1.1955,0.5565,0.211,0.346,11,False,False,True
0.655,0.455,0.17,1.2895,0.587,0.3165,0.3415,11,True,False,False
0.59,0.415,0.15,0.8805,0.3645,0.234,0.235,11,True,False,False
0.67,0.535,0.19,1.669,0.7465,0.2935,0.508,11,False,False,True
0.42,0.34,0.125,0.4495,0.165,0.1125,0.144,11,False,False,True
0.645,0.49,0.175,1.32,0.6525,0.2375,0.3385,11,False,False,True
0.6,0.46,0.155,0.6655,0.285,0.149,0.269,11,False,False,True
0.71,0.55,0.17,1.614,0.743,0.345,0.45,11,True,False,False
0.5,0.4,0.145,0.6025,0.216,0.138,0.21,11,False,False,True
0.52,0.405,0.14,0.6915,0.276,0.137,0.215,11,True,False,False
0.72,0.565,0.19,2.081,1.0815,0.4305,0.503,11,False,False,True
0.495,0.39,0.125,0.6655,0.284,0.162,0.2,11,False,True,False
0.68,0.54,0.195,1.7825,0.5565,0.3235,0.4285,11,False,False,True
0.585,0.46,0.15,1.0035,0.503,0.2105,0.2515,11,True,False,False
0.605,0.47,0.165,1.2315,0.6025,0.262,0.2925,11,False,False,True
0.63,0.505,0.15,1.3165,0.6325,0.2465,0.37,11,False,False,True
0.665,0.505,0.16,1.289,0.6145,0.253,0.3665,11,False,False,True
0.675,0.51,0.17,1.527,0.809,0.318,0.341,11,False,False,True
0.61,0.495,0.16,1.089,0.469,0.198,0.384,11,True,False,False
0.5,0.41,0.15,0.662,0.2815,0.137,0.22,11,False,False,True
0.7,0.555,0.22,1.666,0.647,0.4285,0.455,11,True,False,False
0.625,0.47,0.18,1.136,0.451,0.3245,0.305,11,False,False,True
0.5,0.39,0.145,0.651,0.273,0.132,0.22,11,False,False,True
0.71,0.555,0.175,2.14,1.2455,0.3725,0.434,11,False,False,True
0.645,0.5,0.175,1.3385,0.633,0.299,0.349,11,False,False,True
0.585,0.43,0.16,0.955,0.3625,0.176,0.27,11,False,False,True
0.595,0.455,0.145,0.942,0.43,0.182,0.277,11,False,False,True
0.71,0.565,0.2,1.601,0.706,0.321,0.45,11,False,False,True
0.68,0.56,0.195,1.664,0.58,0.3855,0.545,11,True,False,False
0.62,0.5,0.18,1.3915,0.726,0.2795,0.332,11,False,False,True
0.53,0.41,0.155,0.7155,0.2805,0.1685,0.214,11,False,False,True
0.67,0.525,0.2,1.7405,0.6205,0.297,0.657,11,False,False,True
0.52,0.405,0.14,0.5775,0.2,0.145,0.179,11,False,True,False
0.58,0.425,0.145,0.83,0.379,0.1605,0.2575,11,False,True,False
0.78,0.63,0.215,2.657,1.488,0.4985,0.586,11,True,False,False
0.635,0.485,0.155,1.073,0.467,0.1975,0.35,11,True,False,False
0.65,0.52,0.21,1.6785,0.6665,0.308,0.46,11,False,False,True
0.465,0.38,0.13,0.454,0.1895,0.08,0.155,11,False,True,False
0.525,0.4,0.13,0.8295,0.2405,0.1825,0.275,11,False,False,True
0.62,0.465,0.19,1.3415,0.5705,0.3175,0.355,11,False,False,True
0.435,0.35,0.12,0.4585,0.192,0.1,0.13,11,True,False,False
0.655,0.515,0.17,1.527,0.8485,0.2635,0.331,11,True,False,False
0.645,0.52,0.175,1.636,0.779,0.342,0.432,11,False,False,True
0.695,0.535,0.2,1.5855,0.667,0.334,0.471,11,True,False,False
0.49,0.37,0.115,0.541,0.171,0.1175,0.185,11,True,False,False
0.315,0.25,0.09,0.203,0.0615,0.037,0.0795,11,False,False,True
0.685,0.535,0.175,1.432,0.637,0.247,0.46,11,False,False,True
0.6,0.475,0.175,1.3445,0.549,0.2875,0.36,11,False,False,True
0.625,0.49,0.2,1.3825,0.5895,0.285,0.381,11,True,False,False
0.63,0.495,0.2,1.4255,0.659,0.336,0.38,11,True,False,False
0.72,0.59,0.205,1.7495,0.7755,0.4225,0.48,11,True,False,False
0.43,0.345,0.115,0.3045,0.0925,0.055,0.12,11,False,False,True
0.555,0.45,0.145,0.915,0.4,0.246,0.285,11,False,False,True
0.61,0.485,0.17,1.1005,0.5125,0.229,0.305,11,True,False,False
0.68,0.515,0.16,1.2345,0.618,0.2625,0.325,11,False,False,True
0.65,0.525,0.175,1.4715,0.675,0.315,0.399,11,False,False,True
0.57,0.46,0.155,1.0005,0.454,0.205,0.265,11,False,False,True
0.675,0.51,0.185,1.473,0.6295,0.3025,0.4245,11,True,False,False
0.62,0.54,0.165,1.139,0.4995,0.2435,0.357,11,True,False,False
0.525,0.4,0.17,0.7305,0.279,0.2055,0.195,11,False,False,True
0.645,0.51,0.155,1.539,0.6405,0.3585,0.43,11,False,False,True
0.675,0.54,0.21,1.593,0.686,0.318,0.45,11,True,False,False
0.615,0.495,0.155,1.2865,0.435,0.293,0.3245,11,False,False,True
0.655,0.51,0.215,1.7835,0.8885,0.4095,0.4195,11,False,False,True
0.6,0.495,0.185,1.1145,0.5055,0.2635,0.367,11,False,False,True
0.705,0.55,0.21,1.4385,0.655,0.3255,0.462,11,False,False,True
0.56,0.455,0.165,0.86,0.4015,0.1695,0.245,11,False,False,True
0.455,0.35,0.12,0.4835,0.1815,0.144,0.16,11,False,False,True
0.71,0.565,0.205,2.198,1.012,0.5225,0.5475,11,False,False,True
0.63,0.51,0.185,1.235,0.5115,0.349,0.3065,11,True,False,False
0.375,0.3,0.1,0.2465,0.104,0.0475,0.083,11,False,False,True
0.68,0.56,0.195,1.7775,0.861,0.322,0.415,11,True,False,False
0.7,0.575,0.2,1.7365,0.7755,0.3965,0.461,11,True,False,False
0.575,0.425,0.14,0.8635,0.393,0.227,0.2,11,False,False,True
0.55,0.42,0.145,0.7385,0.321,0.1485,0.252,11,False,False,True
0.32,0.245,0.075,0.1555,0.0585,0.038,0.049,11,False,False,True
0.645,0.5,0.2,1.4285,0.639,0.305,0.36,11,True,False,False
0.655,0.54,0.215,1.5555,0.695,0.296,0.444,11,True,False,False
0.465,0.36,0.125,0.4365,0.169,0.1075,0.145,11,False,False,True
0.685,0.54,0.16,1.6675,0.833,0.3775,0.475,11,True,False,False
0.72,0.545,0.185,1.7185,0.7925,0.401,0.468,11,True,False,False
0.45,0.355,0.115,0.4385,0.184,0.108,0.1125,11,False,True,False
0.52,0.38,0.14,0.525,0.1775,0.115,0.185,11,False,True,False
0.725,0.56,0.185,1.792,0.873,0.367,0.435,11,True,False,False
0.61,0.47,0.165,1.1785,0.566,0.2785,0.294,11,True,False,False
0.75,0.55,0.195,1.8325,0.83,0.366,0.44,11,True,False,False
0.645,0.505,0.165,1.318,0.55,0.3015,0.335,11,True,False,False
0.655,0.59,0.2,1.5455,0.654,0.3765,0.415,11,False,False,True
0.595,0.43,0.21,1.5245,0.653,0.396,0.41,11,True,False,False
0.53,0.41,0.165,0.732,0.189,0.17,0.31,11,False,False,True
0.645,0.51,0.165,1.403,0.5755,0.2515,0.4545,11,False,False,True
0.545,0.43,0.165,0.802,0.2935,0.183,0.28,11,True,False,False
0.425,0.345,0.11,0.3665,0.125,0.081,0.117,11,True,False,False
0.635,0.505,0.155,1.2895,0.594,0.314,0.345,11,True,False,False
0.75,0.55,0.18,1.893,0.942,0.397,0.445,11,False,False,True
0.565,0.44,0.175,0.8735,0.414,0.21,0.21,11,False,True,False
0.62,0.49,0.16,1.035,0.44,0.2525,0.285,11,False,False,True
0.565,0.455,0.155,0.9355,0.421,0.183,0.26,11,False,False,True
0.65,0.525,0.175,1.5365,0.6865,0.3585,0.405,11,False,False,True
0.65,0.495,0.175,1.227,0.528,0.258,0.37,11,True,False,False
0.43,0.325,0.115,0.3865,0.1475,0.1065,0.11,11,True,False,False
0.635,0.52,0.165,1.3405,0.5065,0.296,0.412,11,True,False,False
0.605,0.485,0.15,1.238,0.6315,0.226,0.33,11,False,True,False
0.63,0.505,0.18,1.272,0.6025,0.295,0.315,11,False,True,False
0.625,0.52,0.18,1.354,0.4845,0.351,0.375,11,True,False,False
0.68,0.515,0.17,1.6115,0.8415,0.306,0.395,11,False,False,True
0.515,0.425,0.135,0.712,0.2665,0.1605,0.25,11,True,False,False
0.63,0.505,0.155,1.105,0.492,0.226,0.325,11,False,False,True
0.725,0.57,0.205,1.6195,0.744,0.315,0.488,11,True,False,False
0.615,0.475,0.17,1.1825,0.474,0.2895,0.24,11,False,False,True
0.655,0.545,0.185,1.759,0.6865,0.313,0.547,11,True,False,False
0.61,0.49,0.16,1.1545,0.5865,0.2385,0.2915,11,False,True,False
0.72,0.585,0.22,1.914,0.9155,0.448,0.479,11,False,False,True
0.61,0.475,0.14,1.133,0.5275,0.2355,0.35,11,True,False,False
0.625,0.495,0.16,1.1115,0.4495,0.2825,0.345,11,True,False,False
0.465,0.34,0.11,0.346,0.1425,0.073,0.113,11,False,True,False
0.455,0.355,0.13,0.515,0.2,0.1275,0.175,11,False,False,True
0.67,0.54,0.195,1.619,0.74,0.3305,0.465,11,True,False,False
0.655,0.54,0.165,1.403,0.6955,0.2385,0.42,11,False,False,True
0.635,0.495,0.195,1.297,0.556,0.2985,0.37,11,True,False,False
0.615,0.475,0.175,1.194,0.559,0.259,0.3165,11,True,False,False
0.625,0.515,0.155,1.1635,0.4875,0.259,0.355,11,True,False,False
0.61,0.45,0.13,0.8725,0.389,0.1715,0.272,11,True,False,False
0.65,0.525,0.19,1.385,0.8875,0.3095,0.405,11,True,False,False
0.67,0.52,0.165,1.39,0.711,0.2865,0.3,11,False,False,True
0.545,0.41,0.125,0.6935,0.2975,0.146,0.21,11,True,False,False
0.7,0.55,0.17,1.684,0.7535,0.3265,0.32,11,True,False,False
0.615,0.47,0.175,1.242,0.5675,0.287,0.317,11,False,False,True
0.385,0.31,0.1,0.2845,0.1065,0.075,0.1,11,False,False,True
0.57,0.455,0.15,0.96,0.387,0.2385,0.275,11,False,False,True
0.45,0.335,0.14,0.478,0.1865,0.115,0.16,11,False,False,True
0.555,0.435,0.145,0.6975,0.262,0.1575,0.24,11,False,True,False
0.58,0.46,0.12,0.9935,0.4625,0.2385,0.28,11,True,False,False
0.6,0.46,0.17,1.1805,0.456,0.337,0.329,11,False,False,True
0.68,0.55,0.175,1.473,0.713,0.282,0.4295,11,True,False,False
0.74,0.595,0.19,2.3235,1.1495,0.5115,0.505,11,False,False,True
0.44,0.355,0.115,0.415,0.1585,0.0925,0.131,11,True,False,False
0.56,0.455,0.155,0.797,0.34,0.19,0.2425,11,False,False,True
0.625,0.49,0.175,1.233,0.5565,0.247,0.365,11,True,False,False
0.755,0.575,0.2,2.073,1.0135,0.4655,0.48,11,True,False,False
0.67,0.515,0.165,1.1735,0.526,0.285,0.316,11,False,False,True
0.57,0.48,0.175,1.185,0.474,0.261,0.38,11,False,False,True
0.66,0.53,0.185,1.346,0.546,0.2705,0.476,11,True,False,False
0.5,0.375,0.115,0.5945,0.185,0.148,0.19,11,True,False,False
0.715,0.525,0.185,1.56,0.6655,0.383,0.405,11,True,False,False
0.63,0.465,0.15,1.0315,0.4265,0.24,0.325,11,False,True,False
0.585,0.45,0.175,1.1275,0.4925,0.262,0.335,11,False,False,True
0.63,0.49,0.17,1.217,0.5515,0.212,0.31,11,False,True,False
0.56,0.44,0.155,0.811,0.3685,0.178,0.235,11,False,True,False
0.565,0.44,0.115,0.9185,0.404,0.1785,0.29,11,False,False,True
0.61,0.47,0.15,1.1625,0.565,0.258,0.3085,11,False,False,True
0.61,0.425,0.155,1.0485,0.507,0.1955,0.274,11,False,True,False
0.715,0.55,0.175,1.825,0.938,0.3805,0.44,11,False,False,True
0.735,0.6,0.22,2.555,1.1335,0.44,0.6,11,True,False,False
0.525,0.41,0.135,0.7085,0.293,0.1525,0.235,11,True,False,False
0.475,0.35,0.115,0.452,0.1715,0.092,0.155,11,True,False,False
0.535,0.42,0.125,0.764,0.312,0.1505,0.265,11,False,False,True
0.42,0.325,0.1,0.368,0.1675,0.0625,0.1135,11,False,True,False
0.53,0.415,0.115,0.5915,0.233,0.1585,0.18,11,True,False,False
0.675,0.52,0.145,1.3645,0.557,0.3405,0.385,11,False,False,True
0.63,0.48,0.185,1.21,0.53,0.2555,0.322,11,False,False,True
0.61,0.485,0.165,1.087,0.4255,0.232,0.38,11,True,False,False
0.625,0.495,0.155,1.0485,0.487,0.212,0.3215,11,False,False,True
0.555,0.46,0.145,0.9005,0.3845,0.158,0.2765,11,False,True,False
0.595,0.5,0.165,1.06,0.402,0.28,0.275,11,False,False,True
0.64,0.495,0.165,1.307,0.678,0.292,0.266,11,False,False,True
0.605,0.485,0.165,0.9515,0.4535,0.193,0.2765,11,True,False,False
0.46,0.35,0.12,0.4885,0.193,0.105,0.155,11,False,True,False
0.625,0.49,0.165,1.1835,0.517,0.2375,0.39,11,False,False,True
0.49,0.385,0.14,0.5425,0.198,0.127,0.175,11,False,True,False
0.695,0.53,0.19,1.726,0.7625,0.436,0.455,11,False,False,True
0.55,0.45,0.13,0.92,0.378,0.2385,0.29,11,False,False,True
0.725,0.6,0.2,1.737,0.697,0.3585,0.595,11,True,False,False
0.68,0.52,0.175,1.543,0.7525,0.351,0.374,11,False,False,True
0.54,0.425,0.13,0.8155,0.3675,0.1365,0.246,11,False,True,False
0.66,0.525,0.2,1.463,0.6525,0.2995,0.422,11,True,False,False
0.56,0.435,0.18,0.889,0.36,0.204,0.25,11,False,False,True
0.65,0.5,0.17,1.4045,0.694,0.318,0.3235,11,True,False,False
0.44,0.345,0.105,0.4285,0.165,0.083,0.132,11,True,False,False
0.52,0.395,0.115,0.6445,0.3155,0.1245,0.186,11,False,True,False
0.59,0.49,0.135,1.008,0.422,0.2245,0.285,11,False,False,True
0.595,0.47,0.155,1.121,0.4515,0.178,0.155,11,True,False,False
0.735,0.585,0.185,2.124,0.952,0.55,0.5,11,False,False,True
0.52,0.41,0.14,0.6625,0.2775,0.1555,0.196,11,False,True,False
0.52,0.41,0.115,0.77,0.263,0.157,0.26,11,False,False,True
0.63,0.49,0.19,1.1775,0.4935,0.3365,0.285,11,False,False,True
0.465,0.36,0.08,0.488,0.191,0.125,0.155,11,False,False,True
0.65,0.59,0.22,1.662,0.77,0.378,0.435,11,True,False,False
0.67,0.545,0.2,1.7025,0.833,0.374,0.41,11,False,False,True
0.415,0.32,0.1,0.3005,0.1215,0.0575,0.104,11,False,False,True
0.62,0.485,0.175,1.271,0.531,0.3075,0.37,11,True,False,False
0.63,0.49,0.155,1.229,0.535,0.29,0.335,11,False,False,True
0.47,0.35,0.135,0.567,0.2315,0.1465,0.1525,11,False,True,False
0.67,0.525,0.165,1.6085,0.682,0.3145,0.4005,11,False,False,True
0.645,0.51,0.16,1.1835,0.556,0.2385,0.345,11,False,False,True
0.71,0.575,0.215,2.009,0.9895,0.4475,0.502,11,False,False,True
0.66,0.51,0.175,1.218,0.5055,0.303,0.37,11,False,False,True
0.63,0.495,0.165,1.3075,0.599,0.284,0.315,11,True,False,False
0.54,0.4,0.145,0.757,0.315,0.181,0.215,11,False,True,False
0.565,0.44,0.155,0.868,0.348,0.217,0.26,11,False,False,True
0.505,0.405,0.18,0.606,0.239,0.1235,0.18,11,True,False,False
0.53,0.395,0.125,0.6235,0.2975,0.108,0.195,11,False,True,False
0.635,0.495,0.15,1.081,0.4825,0.242,0.31,11,False,False,True
0.605,0.505,0.18,1.434,0.7285,0.264,0.431,11,True,False,False
0.71,0.57,0.195,1.348,0.8985,0.4435,0.4535,11,False,False,True
0.625,0.5,0.16,1.217,0.5725,0.207,0.355,11,True,False,False
0.65,0.505,0.17,1.5595,0.695,0.3515,0.395,11,False,False,True
0.62,0.51,0.18,1.3315,0.594,0.276,0.388,11,True,False,False
0.61,0.49,0.17,1.3475,0.7045,0.25,0.3045,11,True,False,False
0.6,0.46,0.155,0.9595,0.4455,0.189,0.295,11,False,False,True
0.545,0.41,0.14,0.625,0.223,0.16,0.235,13,False,False,True
0.59,0.465,0.16,1.1005,0.506,0.2525,0.295,13,True,False,False
0.645,0.5,0.17,1.1845,0.4805,0.274,0.355,13,True,False,False
0.725,0.575,0.24,2.21,1.351,0.413,0.5015,13,False,False,True
0.53,0.425,0.13,0.717,0.2115,0.166,0.255,13,True,False,False
0.605,0.46,0.17,1.122,0.347,0.3045,0.315,13,True,False,False
0.595,0.5,0.18,1.053,0.4405,0.192,0.39,13,True,False,False
0.57,0.415,0.13,0.88,0.4275,0.1955,0.238,13,False,False,True
0.675,0.55,0.19,1.551,0.7105,0.3685,0.412,13,True,False,False
0.69,0.515,0.18,1.8445,0.9815,0.4655,0.341,13,False,False,True
0.585,0.42,0.155,0.9845,0.442,0.2155,0.2875,13,True,False,False
0.55,0.42,0.17,0.8465,0.336,0.2405,0.245,13,False,False,True
0.605,0.47,0.14,0.939,0.3385,0.201,0.32,13,False,True,False
0.675,0.525,0.185,1.587,0.6935,0.336,0.395,13,False,False,True
0.625,0.47,0.145,1.7855,0.675,0.247,0.3245,13,False,False,True
0.67,0.52,0.19,1.32,0.5235,0.3095,0.4275,13,True,False,False
0.505,0.38,0.13,0.656,0.227,0.1785,0.22,13,False,False,True
0.64,0.5,0.175,1.273,0.5065,0.2925,0.405,13,False,False,True
0.46,0.355,0.14,0.4935,0.216,0.133,0.115,13,False,True,False
0.465,0.355,0.125,0.5255,0.2025,0.135,0.145,13,False,False,True
0.49,0.385,0.115,0.683,0.3265,0.1615,0.165,13,False,True,False
0.645,0.5,0.18,1.2785,0.5345,0.2995,0.345,13,True,False,False
0.575,0.44,0.16,0.9615,0.483,0.166,0.275,13,False,False,True
0.615,0.49,0.155,0.9885,0.4145,0.195,0.345,13,False,True,False
0.695,0.55,0.16,1.6365,0.694,0.3005,0.44,13,True,False,False
0.55,0.43,0.16,0.9295,0.317,0.1735,0.355,13,False,False,True
0.74,0.605,0.2,2.4925,1.1455,0.575,0.5235,13,False,False,True
0.47,0.375,0.13,0.5795,0.2145,0.164,0.195,13,False,False,True
0.7,0.575,0.205,1.7975,0.7295,0.3935,0.5165,13,True,False,False
0.44,0.34,0.125,0.4895,0.1735,0.0875,0.2,13,False,True,False
0.55,0.435,0.16,0.906,0.342,0.219,0.295,13,False,False,True
0.59,0.47,0.18,1.1235,0.4205,0.2805,0.36,13,False,False,True
0.65,0.515,0.195,1.4005,0.5195,0.36,0.44,13,True,False,False
0.59,0.445,0.13,1.1325,0.3825,0.234,0.32,13,True,False,False
0.72,0.55,0.205,2.125,1.1455,0.4425,0.511,13,False,False,True
0.62,0.475,0.185,1.325,0.6045,0.325,0.33,13,False,False,True
0.65,0.51,0.155,1.189,0.483,0.278,0.3645,13,True,False,False
0.655,0.52,0.175,1.472,0.6275,0.27,0.45,13,True,False,False
0.7,0.575,0.205,1.773,0.605,0.447,0.538,13,True,False,False
0.45,0.36,0.125,0.4995,0.2035,0.1,0.17,13,True,False,False
0.635,0.5,0.165,1.489,0.715,0.3445,0.3615,13,False,True,False
0.705,0.55,0.2,1.7095,0.633,0.4115,0.49,13,True,False,False
0.535,0.435,0.155,0.8915,0.3415,0.177,0.25,13,False,False,True
0.455,0.365,0.11,0.385,0.166,0.046,0.1345,13,True,False,False
0.555,0.44,0.135,0.9025,0.3805,0.2105,0.28,13,False,False,True
0.51,0.39,0.105,0.612,0.187,0.15,0.195,13,True,False,False
0.62,0.515,0.175,1.221,0.535,0.241,0.395,13,False,False,True
0.55,0.41,0.145,0.8285,0.3095,0.1905,0.25,13,True,False,False
0.455,0.355,0.135,0.4745,0.1865,0.0935,0.168,13,False,False,True
0.595,0.495,0.185,1.285,0.416,0.224,0.485,13,True,False,False
0.56,0.435,0.125,0.8775,0.3345,0.2145,0.29,13,True,False,False
0.465,0.39,0.11,0.6355,0.1815,0.157,0.225,13,True,False,False
0.555,0.425,0.13,0.7665,0.264,0.168,0.275,13,False,False,True
0.535,0.4,0.15,0.8045,0.3345,0.2125,0.21,13,True,False,False
0.59,0.485,0.205,1.2315,0.4525,0.238,0.42,13,True,False,False
0.76,0.605,0.215,2.173,0.801,0.4915,0.646,13,False,False,True
0.62,0.485,0.18,1.1785,0.4675,0.2655,0.39,13,False,True,False
0.445,0.33,0.1,0.437,0.163,0.0755,0.17,13,False,True,False
0.48,0.37,0.12,0.514,0.2075,0.131,0.155,13,False,True,False
0.675,0.525,0.16,1.2835,0.572,0.2755,0.3545,13,False,False,True
0.605,0.45,0.195,1.098,0.481,0.2895,0.315,13,True,False,False
0.615,0.48,0.18,1.1595,0.4845,0.2165,0.325,13,False,False,True
0.565,0.435,0.185,0.9815,0.329,0.136,0.39,13,False,False,True
0.67,0.545,0.175,1.707,0.6995,0.387,0.575,13,True,False,False
0.575,0.47,0.15,1.1415,0.4515,0.204,0.4,13,False,False,True
0.595,0.495,0.235,1.366,0.5065,0.219,0.52,13,True,False,False
0.62,0.51,0.15,1.456,0.581,0.2875,0.32,13,True,False,False
0.53,0.435,0.17,0.8155,0.2985,0.155,0.275,13,True,False,False
0.66,0.53,0.17,1.326,0.519,0.2625,0.44,13,True,False,False
0.62,0.49,0.19,1.218,0.5455,0.2965,0.355,13,False,False,True
0.625,0.495,0.16,1.234,0.6335,0.192,0.35,13,True,False,False
0.575,0.45,0.17,0.9315,0.358,0.2145,0.26,13,False,True,False
0.685,0.52,0.15,1.343,0.4635,0.292,0.4,13,False,False,True
0.5,0.415,0.165,0.6885,0.249,0.138,0.25,13,False,False,True
0.695,0.58,0.2,1.8995,0.675,0.478,0.5295,13,False,False,True
0.575,0.475,0.17,0.967,0.3775,0.284,0.275,13,False,True,False
0.545,0.42,0.125,0.9745,0.353,0.174,0.305,13,False,False,True
0.55,0.425,0.155,0.9175,0.2775,0.243,0.335,13,False,False,True
0.435,0.35,0.11,0.384,0.143,0.1005,0.125,13,True,False,False
0.555,0.42,0.14,0.868,0.33,0.243,0.21,13,True,False,False
0.59,0.475,0.16,1.1015,0.4775,0.2555,0.295,13,True,False,False
0.615,0.46,0.19,1.066,0.4335,0.226,0.33,13,False,True,False
0.525,0.415,0.15,0.7155,0.2355,0.171,0.27,13,True,False,False
0.515,0.42,0.135,0.711,0.337,0.144,0.205,13,False,True,False
0.645,0.515,0.24,1.5415,0.471,0.369,0.535,13,False,False,True
0.605,0.465,0.165,1.056,0.4215,0.2475,0.34,13,False,False,True
0.575,0.455,0.185,1.156,0.5525,0.243,0.295,13,False,False,True
0.615,0.49,0.17,1.145,0.4915,0.208,0.343,13,False,False,True
0.495,0.38,0.145,0.515,0.175,0.098,0.212,13,False,True,False
0.675,0.545,0.185,1.7375,0.876,0.3135,0.469,13,False,False,True
0.71,0.55,0.2,1.9045,0.882,0.44,0.5,13,False,False,True
0.69,0.545,0.205,1.933,0.7855,0.429,0.498,13,True,False,False
0.575,0.455,0.18,0.8525,0.3015,0.1825,0.3,13,False,True,False
0.58,0.455,0.17,0.9075,0.374,0.2135,0.285,13,True,False,False
0.415,0.345,0.135,0.3865,0.128,0.07,0.148,13,False,False,True
0.705,0.545,0.18,1.5395,0.6075,0.3675,0.4645,13,True,False,False
0.58,0.46,0.13,0.921,0.357,0.181,0.29,13,False,False,True
0.475,0.395,0.135,0.592,0.2465,0.1645,0.2,13,False,False,True
0.425,0.345,0.125,0.425,0.16,0.0795,0.154,13,False,True,False
0.51,0.38,0.13,0.584,0.224,0.1355,0.185,13,True,False,False
0.6,0.485,0.175,1.2675,0.4995,0.2815,0.38,13,False,False,True
0.32,0.24,0.09,0.1575,0.07,0.0265,0.0425,5,False,True,False
0.25,0.185,0.065,0.071,0.027,0.0185,0.0225,5,False,True,False
0.155,0.115,0.025,0.024,0.009,0.005,0.0075,5,False,False,True
0.34,0.25,0.075,0.1785,0.0665,0.0455,0.045,5,False,True,False
0.175,0.125,0.05,0.0235,0.008,0.0035,0.008,5,False,True,False
0.335,0.255,0.08,0.168,0.079,0.0355,0.05,5,False,True,False
0.375,0.29,0.095,0.213,0.096,0.041,0.061,5,False,True,False
0.325,0.245,0.075,0.1495,0.0605,0.033,0.045,5,False,True,False
0.315,0.235,0.08,0.18,0.08,0.045,0.047,5,False,True,False
0.25,0.18,0.06,0.073,0.028,0.017,0.0225,5,False,True,False
0.28,0.2,0.075,0.1225,0.0545,0.0115,0.035,5,False,True,False
0.23,0.17,0.05,0.057,0.026,0.013,0.016,5,False,True,False
0.255,0.185,0.06,0.088,0.0365,0.021,0.023,5,False,True,False
0.24,0.175,0.045,0.07,0.0315,0.0235,0.02,5,False,True,False
0.235,0.16,0.04,0.048,0.0185,0.018,0.015,5,False,True,False
0.29,0.215,0.06,0.1115,0.053,0.0185,0.032,5,False,True,False
0.35,0.26,0.075,0.18,0.09,0.0245,0.055,5,False,True,False
0.3,0.225,0.075,0.1345,0.057,0.028,0.044,5,False,True,False
0.37,0.28,0.085,0.198,0.0805,0.0455,0.058,5,False,True,False
0.2,0.145,0.025,0.0345,0.011,0.0075,0.01,5,False,True,False
0.395,0.295,0.09,0.3025,0.143,0.0665,0.0765,5,False,True,False
0.24,0.17,0.05,0.0545,0.0205,0.016,0.0155,5,False,True,False
0.275,0.2,0.065,0.092,0.0385,0.0235,0.027,5,False,True,False
0.28,0.21,0.065,0.0905,0.035,0.02,0.03,5,False,False,True
0.325,0.25,0.055,0.166,0.076,0.051,0.045,5,False,True,False
0.275,0.2,0.08,0.099,0.037,0.024,0.03,5,False,False,True
0.32,0.205,0.08,0.181,0.088,0.034,0.0495,5,False,True,False
0.19,0.13,0.045,0.0265,0.009,0.005,0.009,5,False,True,False
0.28,0.215,0.08,0.132,0.072,0.022,0.033,5,False,True,False
0.36,0.26,0.08,0.1795,0.074,0.0315,0.06,5,False,True,False
0.285,0.215,0.075,0.106,0.0415,0.023,0.035,5,False,False,True
0.275,0.175,0.09,0.2315,0.096,0.057,0.0705,5,False,True,False
0.25,0.19,0.065,0.0835,0.039,0.015,0.025,5,False,True,False
0.37,0.275,0.085,0.2405,0.104,0.0535,0.07,5,True,False,False
0.265,0.21,0.06,0.0965,0.0425,0.022,0.03,5,False,True,False
0.205,0.15,0.055,0.042,0.0255,0.015,0.012,5,False,True,False
0.26,0.215,0.08,0.099,0.037,0.0255,0.045,5,False,True,False
0.315,0.21,0.06,0.125,0.06,0.0375,0.035,5,False,True,False
0.21,0.17,0.045,0.0475,0.019,0.011,0.013,5,False,True,False
0.365,0.255,0.08,0.1985,0.0785,0.0345,0.053,5,False,True,False
0.275,0.205,0.07,0.1055,0.495,0.019,0.0315,5,False,True,False
0.16,0.12,0.035,0.021,0.0075,0.0045,0.005,5,False,True,False
0.25,0.18,0.065,0.0685,0.0245,0.0155,0.0225,5,False,True,False
0.255,0.19,0.06,0.086,0.04,0.0185,0.025,5,False,True,False
0.215,0.165,0.055,0.059,0.0265,0.0125,0.0185,5,False,True,False
0.24,0.175,0.055,0.0705,0.025,0.014,0.021,5,False,True,False
0.27,0.2,0.07,0.1,0.034,0.0245,0.035,5,False,True,False
0.4,0.29,0.1,0.2675,0.1205,0.0605,0.0765,5,False,True,False
0.28,0.2,0.08,0.0915,0.033,0.0215,0.03,5,False,False,True
0.28,0.22,0.08,0.1315,0.066,0.024,0.03,5,False,True,False
0.285,0.22,0.065,0.096,0.0405,0.0205,0.03,5,False,True,False
0.375,0.265,0.095,0.196,0.085,0.042,0.0585,5,False,True,False
0.33,0.25,0.075,0.1405,0.056,0.035,0.05,5,False,True,False
0.275,0.205,0.065,0.101,0.041,0.021,0.034,5,False,True,False
0.385,0.3,0.09,0.247,0.1225,0.044,0.0675,5,False,True,False
